taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	confidence	label	dominant_habitat
8e16aa6a5e9e2bc9e02a4511a5d92bc3	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae			0.83	Planctomycetota	Rare
8e19ba8bb73662af8e041e7e3ec420e4	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacter	Obscuribacter sp016718315	0.99	Cyanobacteriota	Riverwater
8e258899808d1cc365b700671fba7265	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae			1.0	Acidobacteriota	Sediment
8e2d4eaee5ec9a47a57ee92bcbe2401e	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	JADZDJ01			0.71	Planctomycetota	Rare
8eb6132e2a35ac36eb9ba852bb10ec6e	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Marmoricola		0.82	Actinomycetota	Soil
8f0fb68673a8b3c26f3fd210e29b7916	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_AD		0.78	Bacillota	Mixed
8f15d3aaf8afd2c23436f6902502d156	Bacteria	Desulfobacterota	Binatia	UBA9968	UBA9968	DP-36	DP-36 sp036004365	0.79	Desulfobacterota	Groundwater
8f1f0c16b5ae8d0f4a9f295ceefeb311	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium	Draconibacterium sp963800345	0.96	Bacteroidota	Mixed
8f68183c4fd6cd1afcbef498be1f57a1	Bacteria	Eisenbacteria	RBG-16-71-46					0.91	Eisenbacteria	Rare
8f90932836eec8eb89164f265ebd63f5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae			0.99	Pseudomonadota	Soil
8f94f6db63717548ea994390efaf4ce9								0.0	8f94f6db	Sediment
8f9a399d1763d83bd68b649711f7aa74	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	UBA4085	UBA4085	UBA4085 sp963729855	0.64	Acidobacteriota	Sediment
8fe082ca2a9e48e72fa4263990d308fc	Bacteria	Desulfobacterota	Binatia	HRBIN30	CADEER01	CAYYWP01	CAYYWP01 sp050176585	0.61	Desulfobacterota	Sediment
9005a55f022e20314f8e205593d41d43	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerobacaceae	Fen-1362	Fen-1362 sp050013675	0.8	Planctomycetota	Sediment
902ac156844f4399e73def7a6df41976	Bacteria							1.0	902ac156	Soil
9032f236123f33439426e37b51843927	Bacteria	Acidobacteriota	Blastocatellia					0.68	Acidobacteriota	Rare
903df6e45c3397d1c92932b3665ee7ab	Bacteria	Omnitrophota	Gorgyraeia	Aquiviventales	Aquiviventaceae	DASWKB01	DASWKB01 sp036396895	0.6	Omnitrophota	Groundwater
903ffc35a09fc0ccef9815bcae58a517	Bacteria	Myxococcota_A	Polyangia	Haliangiales	Haliangiaceae	JABFXX01		0.98	Myxococcota_A	Rare
905ceccc09a9bbabecdb35f3aa083b18	Bacteria	Chloroflexota	Limnocylindria	QHBO01	QHBO01	DASTEQ01	DASTEQ01 sp963816215	0.62	Chloroflexota	Sediment
908e39d38154e02ea650800b2b50d253	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C			0.99	Pseudomonadota	Sediment
9098a3a121b2fbcd967bc1dcd45796b1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Opimibacter	Opimibacter sp963837505	0.91	Bacteroidota	Rare
90b016f3d8eccf3e180ccffdc107e768								0.0	90b016f3	Groundwater
90b46a1d15c6e2de7c11005eb73192a9	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	JALHUB01	DAOUEO01	DAOUEO01 sp963763495	1.0	Chloroflexota	Sediment
90bbf5bd242f16b8bc9f4e1531d9db93	Bacteria	Planctomycetota	Brocadiia	CAIUPP01	CAIUPP01	JBEKCB01	JBEKCB01 sp052139675	0.88	Planctomycetota	Rare
90c339b5ecb06dbd62d231a4a8d2bf02	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	Adhaeribacter aquaticus	0.82	Bacteroidota	Rare
90c4c990f44987d6d5c89c69633f9cb2	Bacteria	Desulfobacterota	Binatia	UBA9968	UBA9968	DATACQ01	DATACQ01 sp963840855	1.0	Desulfobacterota	Sediment
90cf76f4772b74f8852795bdf8962e5b	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	JACQAP01	JACQAP01	JACQAP01 sp963789945	0.84	Pseudomonadota	Sediment
90efb3ea1a191f1d0de3facc2590897d	Bacteria	Acidobacteriota	Blastocatellia	RBC074	RBC074	JAHBSF01	JAHBSF01 sp019639255	0.7	Acidobacteriota	Rare
91432c12eb8a67b909500d825c022ca8	Bacteria	Chloroflexota	Dehalococcoidia					0.82	Chloroflexota	Rare
914f3b945c8c0c71d35ab5b1f08b1776	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	SIBH01	JANNGC01	JANNGC01 sp963760275	0.92	Verrucomicrobiota	Rare
916adc5619fafc4705b3e937d5b00c6f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp903913315	0.82	Bacteroidota	Riverwater
91c031ca66abf3247ada2df127f78fec	Bacteria	Krumholzibacteriota	Krumholzibacteriia	WVZY01	JAKEHA01	JAKEHA01		0.91	Krumholzibacteriota	Rare
91db2fd573a3f8c5af1bafc67118b84a	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01	PSRF01 sp036401595	0.6	Acidobacteriota	Soil
91f014e30b5624fa3f73a1acfff3da47	Bacteria	Pseudomonadota	Alphaproteobacteria	Geminicoccales	Geminicoccaceae	DASUGG01	DASUGG01 sp963753315	1.0	Pseudomonadota	Rare
92075340ba1204d228716090b9281b87	Bacteria	Bdellovibrionota	UBA2394	UBA2394	UBA2394			0.57	Bdellovibrionota	Rare
9235d689eef5ae83b3c544de9172a348	Bacteria	Zixibacteria	MSB-5A5	WJJR01	WJJR01	JACRMA01		0.58	Zixibacteria	Sediment
9252f4dadb9cb0691fe8be7219ac2790	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae			1.0	Pseudomonadota	Rare
926441e223f234fb6b44c197f7606e14	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	UBA10518	UBA10518 sp003604995	0.93	Desulfobacterota	Sediment
9295d14a7634d46b818d8acacd439dd1	Bacteria	Desulfobacterota	WTBG01	CAIYCZ01	CAIYCZ01	JAPLIX01	JAPLIX01 sp963803975	0.82	Desulfobacterota	Rare
92a0007f7597ec0cb66bd64316538739	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	UBA953			0.86	Verrucomicrobiota	Rare
92d5bf37a4c000c24c0fa940e48f3d77	Bacteria	Bdellovibrionota_B	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus sp947474445	0.61	Bdellovibrionota_B	Riverwater
93096434ec01e1af03c85d75395668aa	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae	UBA7803	UBA7803 sp019634925	0.66	Pseudomonadota	Rare
930bd976bb670c25f689d7d0c8a0e12e	Bacteria	Actinomycetota	UBA4738	UBA4738	HRBIN12	JAOUEA01	JAOUEA01 sp963797635	0.99	Actinomycetota	Soil
931ac7709b0d74ba3440921b1c12cdce	Bacteria							0.5	931ac770	Groundwater
934b34da179f74fd1a93e7b3da34c7d8	Bacteria	Nitrospirota	JACRHJ01	JACRHJ01	JACRHJ01	CAWJRJ01	CAWJRJ01 sp963845245	1.0	Nitrospirota	Sediment
936a8c8dcf7da7ba26a48bf983b03379								0.0	936a8c8d	Soil
936c8622038e1f908ed29651fe043adb	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	SZUA-47	RFTN01	RFTN01 sp037138655	1.0	Patescibacteriota	Rare
936c9d9560496b457c72fa8e59e2721a	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01			0.99	Acidobacteriota	Sediment
93a299b4f0a27d63080dedea3a7d049d	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae			0.99	Actinomycetota	Soil
93aed76e27a38212571103a7d89ae042	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	JADGHX01		0.61	Pseudomonadota	Soil
93b8cf2acf961cc5b4865ffdf1dc1b12	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	JAENWD01	JAENWD01	JAENWD01 sp963832135	0.7	Acidobacteriota	Soil
93e3ca341ebc6b79571ca8fea5abf671	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae			1.0	Planctomycetota	Rare
9407d403de72f6546edb281fdf832876	Bacteria	Desulfobacterota	Binatia	UTPRO1	UTPRO1	JBGPIT01	JBGPIT01 sp963797545	0.82	Desulfobacterota	Rare
940d9b841c4d9cea6bfe6247c65c9ea0	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163	CAVOIK01	CAVOIK01 sp963695895	0.91	Desulfobacterota	Rare
940ea605ce7372797698b1ffe731d697	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Geodermatophilaceae	Blastococcus_B	Blastococcus_B sp000620185	0.77	Actinomycetota	Rare
9419e134a11d4f84533dba6af030a2d1	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA40		0.76	Acidobacteriota	Sediment
9423cb020369e2925a7ed81370336f73	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	UBA10450	Palsa-1392		0.89	Verrucomicrobiota	Rare
943b39042ed918761982ffc448f0d15a	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	RBG-16-60-22	JBFYTX01	JBFYTX01 sp963739515	0.56	Chloroflexota	Rare
944cea171b086114611d26381615b40f	Bacteria	Chloroflexota	Anaerolineae					0.98	Chloroflexota	Sediment
945184b6386c192c0066e0a98a154780	Bacteria							1.0	945184b6	Riverwater
945f562bda86790338922e12f9854407	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.99	Bacteroidota	Mixed
9475172df763375398e57098db6a5375	Bacteria	Omnitrophota	Omnitrophia	Omnitrophales	Aquincolibacteriaceae	Multiplicimicrobium	Multiplicimicrobium sp964562525	1.0	Omnitrophota	Riverwater
949974b70bc231502f64e3bf0e1878ef	Bacteria	Armatimonadota	Zipacnadia	Zipacnadales	UBA11051	JABLXH01	JABLXH01 sp013178155	0.94	Armatimonadota	Rare
94a3b417d75f4b405992e11f05cbc0b0	Bacteria	Acidobacteriota	Terriglobia	20CM-2-55-15	20CM-2-55-15	DASTBJ01	DASTBJ01 sp963836435	0.61	Acidobacteriota	Mixed
94e1bc50ac06b01a0898a5c611d0f064	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Rariloculaceae	CBDCWM01	CBDCWM01 sp965223375	0.87	Pseudomonadota	Rare
94f892716cf397fdda2b508063a90eea	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Vitreoscilla		0.99	Pseudomonadota	Riverwater
9523ca75ddffdaf703da58c826d3ff87	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	RBG-13-68-16	RBG-13-68-16 sp001766905	0.95	Acidobacteriota	Sediment
9549b63f91256b6757fef7384cf2ee9e	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	SPCO01		0.66	Chloroflexota	Sediment
958f0335a02b90562ed8b5884c74afd8	Bacteria	UBA10199	UBA10199	JACPAL01	GCA-016699445	DASUFF01	DASUFF01 sp035454885	0.52	UBA10199	Rare
95b0d4f1aee6d2f42602026d5c634276								0.0	95b0d4f1	Rare
95b223546278ef432fe04772088fea39	Bacteria	Eisenbacteria	RBG-16-71-46	CAIMUX01	CAIMUX01	CAWHYG01	CAWHYG01 sp963833505	1.0	Eisenbacteria	Sediment
95c4a75a6de47bb22e543f47d0c5497d	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	JBBDJG01	CAWACB01	CAWACB01 sp963785085	0.73	Actinomycetota	Rare
95e3e15341eddde8cfbafa25107eac5d	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mobilitalea	Mobilitalea luporum	1.0	Bacillota	Soil
95e40ccc424c7c7e3b64a70bed6b64d7	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pararheinheimera	Pararheinheimera sp025245835	0.86	Pseudomonadota	Riverwater
9617a12cb32b6ba46c774f5c52367380	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	DASTFY01	DASTFY01 sp035719525	0.71	Actinomycetota	Soil
9639a3291729a3758207b47715d9205f	Bacteria							1.0	9639a329	Rare
965ca0e9611f7aac9c8401cf1f00c926	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UTCFX2	UTCFX2 sp963827155	0.57	Chloroflexota	Sediment
96ef1250074a6d1cda218695043cc2c7	Bacteria	Bacteroidota	Ignavibacteria	UBA10030	SZUA-254	JACOSY01	JACOSY01 sp016178595	0.75	Bacteroidota	Rare
97161e6b36b237bf648e81f270ba3f0a								0.0	97161e6b	Soil
975351ef4108840d04ea6ed73693088e	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Marimicrobium		0.97	Pseudomonadota	Soil
975e5d68f5c674977fd76b75d7bca8b3	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Polaromonas		0.5	Pseudomonadota	Rare
976558c3cc664f8160fc6dbe369e9238	Bacteria	Planctomycetota	UBA1135	UBA1135	JAKEFM01	JAKEFM01	JAKEFM01 sp035695825	1.0	Planctomycetota	Rare
97ad1a84b5a50f40d1be0bffa1199b19	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	CAWDJT01	CAWDJT01 sp963802715	0.96	Desulfobacterota	Sediment
97ae61235942679922d27db871e7c77f	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae			0.96	Pseudomonadota	Groundwater
97c54e8662b47a337f312d86455023b9	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	JADGHL01	JADGHL01 sp019686135	0.9	Myxococcota	Rare
97c6e10e3189ff0fc046dfd7b52079b8	Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8			0.98	Acidobacteriota	Sediment
981cf39dfd568ecf915156609ca688b4	Bacteria							1.0	981cf39d	Sediment
9847d2b1b764509d8fb3ec9fa2726d6c	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Casimicrobiaceae	CAIWHR01	CAIWHR01 sp963695725	0.88	Pseudomonadota	Soil
984919ce3c93ca2b6d54479b1c165fbb	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Agromyces		0.99	Actinomycetota	Soil
987869ff61a2f9aa291a016392a0b72d	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	OLB17	OLB17 sp016711345	0.95	Acidobacteriota	Soil
99246a9fa0ed37f04ca76728b2758400	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	LD21		0.99	Bacteroidota	Sediment
9933a5455487819f3ed130d3183a9e5e	Bacteria	Spirochaetota	Leptospiria	Leptospirales	Leptonemataceae			0.73	Spirochaetota	Rare
997349b1e79a9009d63384d3b0c2cb4a	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA7657		1.0	Pseudomonadota	Riverwater
999dbd5384f5a0cd4f5dc4a67999a9b3	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Gemmata		0.92	Planctomycetota	Soil
99b7faec6d5e9bd7e3a5dfd1bd8923ae	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae			0.98	Bacteroidota	Soil
99d42280bc82cd8259ac2d2afcc27dab	Bacteria							1.0	99d42280	Groundwater
99d7dd8fdd43cef331f256e86f097a82	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales				0.89	Pseudomonadota	Riverwater
99deb3c5ecb022ec05609ebd1112a557	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	0.52	Bacteroidota	Riverwater
99eb26dbdc039a16c1fa77a819dae17c	Bacteria	Desulfobacterota	RBG-13-43-22	RBG-13-43-22	RBG-13-43-22	CAVQFQ01	CAVQFQ01 sp963711835	0.74	Desulfobacterota	Rare
99ebc3fd7be0a94952e00751f9337419	Bacteria							1.0	99ebc3fd	Riverwater
9a187905c07a15c2d3b11ddec2e16b7e	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales				0.83	Desulfobacterota	Sediment
9a2b5a37fde023231c1a3486d73ff122	Bacteria	Bacillota	Clostridia	Saccharofermentanales	UBA5734			1.0	Bacillota	Rare
9a3b27d1c98d244f8f8e975e54d27b28	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			0.84	Pseudomonadota	Mixed
9a4c4dd9e1e521b37f83bbf58428c9a5	Bacteria	Myxococcota_A	Polyangia	GCA-2747355	GCA-2747355	JADJTL01	JADJTL01 sp016711215	0.65	Myxococcota_A	Rare
9a75d4837c2e081a3cf97af56d0c5e2d	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	JAENWD01			0.54	Acidobacteriota	Rare
9a7b973517d82727157cc2484e21bb28	Bacteria	Actinomycetota	Acidimicrobiia	Spongiisociales	UBA11373	JAUYIV01	JAUYIV01 sp040878325	0.99	Actinomycetota	Sediment
9a7d54b73ad99641f6bbe400eb47fc75	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Z2-YC6860	Z2-YC6860 sp963785665	0.56	Pseudomonadota	Soil
9ac3bb1d7dedb08a012692a6f536b5af	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		0.99	Pseudomonadota	Rare
9ac9a274b64edbcb2b5e1e1c81743b51	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		1.0	Bacteroidota	Riverwater
9acb555d3c5dd77e9035a661e7ad1bb6	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium		0.8	Bacillota	Mixed
9addae8528904433c8b16297202c42ea	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	Propionivibrio soli	0.72	Pseudomonadota	Riverwater
9af3467db68cf6063627304cecd46a65	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Aquipseudomonas		0.86	Pseudomonadota	Mixed
9b7f91fe18a255966ad8282477efa34a	Bacteria	Acidobacteriota	UBA6911	RPQK01	JADFOI01	JALLOL01	JALLOL01 sp027717925	0.89	Acidobacteriota	Sediment
9b863f06bcfd6f193a8958dd553ace68	Bacteria	Acidobacteriota	UBA6911	RPQK01				0.95	Acidobacteriota	Sediment
9bb1a6a3b180c672faa92e76669686dc	Bacteria	Gemmatimonadota	Gemmatimonadetes	JACCXV01	JAHWKZ01	CAMYLR01	CAMYLR01 sp947259315	0.81	Gemmatimonadota	Sediment
9bb8615ef3a07f4d301338da9249c5b7	Bacteria							1.0	9bb8615e	Rare
9bc17c40ce6bf488cf78ffcaf1219028	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira_D		0.99	Nitrospirota	Groundwater
9bc8a76f719e8b3f68db4dd510134880	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp947380605	0.65	Bacteroidota	Soil
9bd7a18778ce1be172692bdb8c3e7bfc								0.0	9bd7a187	Soil
9c05f6fae70ea7825f48070cae87ae84	Bacteria							1.0	9c05f6fa	Sediment
9c0de7908dd6ef3d536b42d9e11e0779	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C			0.98	Pseudomonadota	Soil
9c12b8de216702ae7f12542054314d14	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	JALYGJ01		0.82	Chloroflexota	Rare
9c23c8201866799f614a01493a6c03ba	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	JAKQTR01	JAKQTR01		1.0	Acidobacteriota	Sediment
9c41b00cd597bd0c6b94f6962fbf28f7	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA6930	CAVXZE01	CAVXZE01 sp963766175	0.92	Myxococcota_A	Sediment
9c59254aec65a011005b7cf6de580e32	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UTCFX2	UTCFX2 sp963827155	1.0	Chloroflexota	Sediment
9c61b3d25532b971d0c2e5b8e3c925a8	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae			0.92	Verrucomicrobiota	Soil
9c6abf0a09929c07a5c1e4e8b451dc96	Bacteria	Planctomycetota						0.79	Planctomycetota	Sediment
9c6db4099a27ea2c672e676287392c2c	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C			0.94	Pseudomonadota	Riverwater
9c7dba63903b4ff79cb9e958105fffa3	Bacteria							1.0	9c7dba63	Rare
9c883bafdf9deab14ff0499556853de9	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Casimicrobiaceae	CAIWHR01	CAIWHR01 sp963734055	0.99	Pseudomonadota	Rare
9cb9c82a9044ca11f888852528b0b6e5	Bacteria	Omnitrophota	Gorgyraeia	Gygaellales	Profunditerraquicolaceae			0.94	Omnitrophota	Groundwater
9cbc20e7656cc6838c0b8bf8c8ac93a3	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Anammoximicrobium		0.63	Planctomycetota	Rare
9ce80276f73244abe6b9abce0faa3357	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	DASQDN01	DASQDN01 sp963833675	0.5	Acidobacteriota	Rare
9ced3101bbd1ba8dfa04355e48de44e9	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Terrimicrobiaceae	DASTFP01	DASTFP01 sp963706955	0.6	Verrucomicrobiota	Soil
9cf60b1e031a7483315d545351d98e12	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Pseudobdellovibrio		0.99	Bdellovibrionota	Rare
9d127ac8ec1a7b03befe92229847b811	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter		0.96	Actinomycetota	Soil
9d2bbaedd8e5c7bce3c41403c81ff92c	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	XYD1-FULL-46-19	JAIOOX01	JAIOOX01 sp021414225	1.0	Patescibacteriota	Rare
9d30f36bdf6c28d9c8241d2a679b8307	Bacteria	Armatimonadota	UBA5829	DTJY01	DTJY01			0.94	Armatimonadota	Rare
9d61701259d8bc88a9e1aef835e3e50d	Bacteria	Eisenbacteria	RBG-16-71-46	RBG-16-71-46	DASYSL01	CAYLSO01	CAYLSO01 sp964386525	0.59	Eisenbacteria	Rare
9da1d124c21788887f51a40be5ba3d9e	Bacteria	Pseudomonadota						0.55	Pseudomonadota	Rare
9dac33cac1b439f5a40de9fd212574ff	Bacteria	Myxococcota_A	UBA9160	SZUA-336	SZUA-336	JAGWBS01	JAGWBS01 sp029261925	0.64	Myxococcota_A	Rare
9db6065dfa5f306778c1a370f3267d73	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	0.53	Bacteroidota	Rare
9dc03fb79baa32e610c088586793edb5	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	JJ008	JJ008 sp943370345	0.76	Bacteroidota	Riverwater
9dc1c66e5ca9abdbbbf47f6e9437a485	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01	CAVQFC01		0.88	Acidobacteriota	Soil
9e04003825b786bb57df86bd48e6b9f8	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	UBA10450	AV69		0.78	Verrucomicrobiota	Soil
9e216c772b6732b68122f0e163b97f99	Archaea	Thermoproteota	Bathyarchaeia	TCS64	TCS64	UBA8941		0.5	Thermoproteota	Rare
9e34ceb2b943c56ed0ccbad01870ddc1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Casimicrobiaceae	CAIWHR01	CAIWHR01 sp963833295	0.71	Pseudomonadota	Rare
9e47900fa36207873ee477cd5153fd1a	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	CADEED01		0.94	Pseudomonadota	Soil
9e8dfa9465a8888a22db2c0535b123ee	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01	CAVRXZ01	CAVRXZ01 sp963773035	0.83	Acidobacteriota	Soil
9eab7a1249300ee6e9757c224201f94d	Bacteria	Pseudomonadota	Gammaproteobacteria					0.77	Pseudomonadota	Groundwater
9ecd2c464c0dbebc2e19224d6527b169	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA4665	JAJZMH01	JAJZMH01 sp021850365	0.59	Patescibacteriota	Riverwater
9ed98e68797fa0d875273c6556303fc9	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium		0.84	Pseudomonadota	Riverwater
9ee6fac4053b666eab9dc8eae340403f	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella		0.88	Pseudomonadota	Groundwater
9efe1e5233995c11a6e922306d0dfad0	Bacteria	Acidobacteriota	Terriglobia	Acidiferrales	2-02-FULL-67-57			0.54	Acidobacteriota	Sediment
9f149ecfe0567f9a607c5508292c5e94	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01	PSRF01 sp035761985	0.95	Acidobacteriota	Soil
9f1a16c885f1e099e0ef492b8c07f758	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Noviluteimonas		0.76	Pseudomonadota	Soil
9f2211d559efd0ee37f9292b9bb82916	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	JABDGM01		0.95	Planctomycetota	Sediment
9f7cf21cc7f9c894dd439c15c311e54f	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UTCFX2		0.87	Chloroflexota	Rare
9fb50a32a737170fe6d700455d7e81a6	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	JABEUL01	JAJZNL01	JAJZNL01 sp021791915	0.55	Actinomycetota	Riverwater
9fceb74781d2ee3a40b911c230aaf208	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Rariloculaceae	FEN-1219		1.0	Pseudomonadota	Sediment
9ffab7e295c43f948dcf637b032ebe63	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae			0.81	Bacteroidota	Rare
